#GPSTime(s)      X-ECEF(m)       Y-ECEF(m)       Z-ECEF(m)       VX-ECEF(m/s)   VY-ECEF(m/s)   VZ-ECEF(m/s)   Heading(deg)         Pitch(deg)           Roll(deg)
358001.40,-2267403.282,5008835.408,3222012.189,-0.000,-0.001,-0.001,35.0034699346,0.4442514199,0.7055259059
358001.50,-2267403.282,5008835.408,3222012.189,0.001,-0.002,-0.001,35.0037535498,0.4444834687,0.7047781951
358001.60,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0041975910,0.4439362890,0.7043083732
358001.70,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0045098541,0.4437099757,0.7031309414
358001.80,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0048908710,0.4427302179,0.7046292260
358001.90,-2267403.282,5008835.408,3222012.189,-0.000,-0.001,-0.001,35.0050656227,0.4424523357,0.7036981684
358002.00,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0051257837,0.4430682630,0.7037869781
358002.10,-2267403.282,5008835.408,3222012.189,0.000,-0.002,-0.001,35.0055956080,0.4432516117,0.7031452656
358002.20,-2267403.282,5008835.408,3222012.189,0.000,-0.001,-0.001,35.0056586344,0.4430997757,0.7032140203
358002.30,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0057417133,0.4433919841,0.7049644063
358002.40,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0056328509,0.4423491992,0.7047094404
358002.50,-2267403.282,5008835.408,3222012.189,0.000,-0.002,-0.001,35.0061800260,0.4421228826,0.7051620768
358002.60,-2267403.282,5008835.408,3222012.189,0.000,-0.002,-0.001,35.0061112675,0.4427932389,0.7051448875
358002.70,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0064178035,0.4421515305,0.7058181135
358002.80,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0066928233,0.4424150911,0.7056490909
358002.90,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0065581784,0.4425984392,0.7061103122
358003.00,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0070280036,0.4440480208,0.7058725444
358003.10,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.000,35.0075579899,0.4435352213,0.7057035215
358003.20,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0079046290,0.4431026404,0.7052451557
358003.30,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0082942403,0.4439764011,0.7039875133
358003.40,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0085749918,0.4429479402,0.7044086374
358003.50,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0087440122,0.4427416770,0.7053110458
358003.60,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0087153644,0.4435352152,0.7048412174
358003.70,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0092224319,0.4436985165,0.7052365613
358003.80,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0092940516,0.4433003109,0.7043513415
358003.90,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0096406881,0.4425927110,0.7044200960
358004.00,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.001,35.0087812544,0.4432000433,0.7047552767
358004.10,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0088385477,0.4429135646,0.7047524102
358004.20,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0086466093,0.4427273531,0.7054628796
358004.30,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.000,35.0087124995,0.4428619982,0.7046349556
358004.40,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,-0.001,35.0083028356,0.4426471380,0.7047724677
358004.50,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0085176938,0.4429422123,0.7037497358
358004.60,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,0.000,35.0077241469,0.4421801792,0.7040763252
358004.70,-2267403.282,5008835.408,3222012.189,-0.000,-0.003,-0.001,35.0076811754,0.4427187587,0.7027757076
358004.80,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0074835050,0.4438818630,0.7027356005
358004.90,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0076038230,0.4429794508,0.7021254040
358005.00,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0070509219,0.4432516095,0.7026926287
358005.10,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0065152059,0.4436641454,0.7023373979
358005.20,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,0.000,35.0070681106,0.4450392378,0.7021311300
358005.30,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0072629163,0.4449733476,0.7013748258
358005.40,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,0.000,35.0073116173,0.4446037896,0.7026582509
358005.50,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0076439332,0.4454173899,0.7037869781
358005.60,-2267403.282,5008835.408,3222012.189,-0.000,-0.003,0.000,35.0076869072,0.4451567011,0.7026954917
358005.70,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.001,35.0078129557,0.4452082603,0.7019907554
358005.80,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0077613895,0.4461078041,0.7017587075
358005.90,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,-0.000,35.0074548553,0.4458012714,0.7034403368
358006.00,-2267403.282,5008835.408,3222012.189,0.000,-0.002,0.001,35.0071941613,0.4458642970,0.7028702456
358006.10,-2267403.282,5008835.408,3222012.189,0.000,-0.003,0.002,35.0090763273,0.4456637574,0.7019764303
358006.20,-2267403.282,5008835.408,3222012.189,-0.002,-0.004,-0.001,35.0069707078,0.4451452350,0.7003005299
358006.30,-2267403.282,5008835.408,3222012.189,-0.003,-0.003,-0.001,35.0061771612,0.4458757562,0.7076315249
358006.40,-2267403.282,5008835.408,3222012.189,-0.000,-0.002,0.001,35.0076467963,0.4461880210,0.7087860331
358006.50,-2267403.282,5008835.408,3222012.189,0.001,-0.003,0.001,35.0072772402,0.4469786999,0.7071215924
358006.60,-2267403.282,5008835.408,3222012.189,0.001,-0.002,0.001,35.0060682994,0.4463656314,0.7027728389
358006.70,-2267403.282,5008835.408,3222012.189,-0.001,-0.002,-0.000,35.0075408008,0.4461937477,0.7028186794
358006.80,-2267403.282,5008835.408,3222012.189,-0.002,-0.003,-0.001,35.0069936261,0.4464372548,0.7058610853
358006.90,-2267403.282,5008835.408,3222012.189,0.000,-0.003,0.001,35.0060597065,0.4475029618,0.7076601744
358007.00,-2267403.282,5008835.408,3222012.189,0.000,-0.002,0.001,35.0055211246,0.4478753789,0.7054714740
358007.10,-2267403.282,5008835.408,3222012.189,-0.001,-0.003,0.000,35.0049567607,0.4482363439,0.7044573450
358007.20,-2267403.282,5008835.408,3222012.189,-0.002,-0.002,-0.000,35.0062229979,0.4490384832,0.7073049389
358007.30,-2267403.282,5008835.407,3222012.189,-0.001,-0.002,0.000,35.0062516457,0.4495827931,0.7081299982
